link_id,from_node_id,to_node_id,fixed_cost,link_type,acting_link_id
44086,3144,4136,0,3,44086
44087,3144,4137,0,3,44087
44088,3144,4138,0,3,44088
44089,3144,4139,0,3,44089
44090,3144,4140,0,3,44090
44091,3144,4141,0,3,44091
44092,3144,4142,0,3,44092
44093,3144,4143,0,3,44093
44094,3144,4144,0,3,44094
44095,3144,4145,0,3,44095
44096,3144,4146,0,3,44096
44097,3144,4147,0,3,44097
44098,3144,4148,0,3,44098
44099,3144,4149,0,3,44099
44100,3144,4150,0,3,44100
44101,3145,4001,0,3,44101
44102,3145,4002,0,3,44102
44103,3145,4003,0,3,44103
44104,3145,4004,0,3,44104
44105,3145,4005,0,3,44105
44106,3145,4006,0,3,44106
44107,3145,4007,0,3,44107
44108,3145,4008,0,3,44108
44109,3145,4009,0,3,44109
44110,3145,4010,0,3,44110
44111,3145,4011,0,3,44111
44112,3145,4012,0,3,44112
44113,3145,4013,0,3,44113
44114,3145,4014,0,3,44114
44115,3145,4015,0,3,44115
44116,3145,4016,0,3,44116
44117,3145,4017,0,3,44117
44118,3145,4018,0,3,44118
44119,3145,4019,0,3,44119
44120,3145,4020,0,3,44120
44121,3145,4021,0,3,44121
44122,3145,4022,0,3,44122
44123,3145,4023,0,3,44123
44124,3145,4024,0,3,44124
44125,3145,4025,0,3,44125
44126,3145,4026,0,3,44126
44127,3145,4027,0,3,44127
44128,3145,4028,0,3,44128
44129,3145,4029,0,3,44129
44130,3145,4030,0,3,44130
44131,3145,4031,0,3,44131
44132,3145,4032,0,3,44132
44133,3145,4033,0,3,44133
44134,3145,4034,0,3,44134
44135,3145,4035,0,3,44135
44136,3145,4036,0,3,44136
44137,3145,4037,0,3,44137
44138,3145,4038,0,3,44138
44139,3145,4039,0,3,44139
44140,3145,4040,0,3,44140
44141,3145,4041,0,3,44141
44142,3145,4042,0,3,44142
44143,3145,4043,0,3,44143
44144,3145,4044,0,3,44144
44145,3145,4045,0,3,44145
44146,3145,4046,0,3,44146
44147,3145,4047,0,3,44147
44148,3145,4048,0,3,44148
44149,3145,4049,0,3,44149
44150,3145,4050,0,3,44150
44151,3145,4051,0,3,44151
44152,3145,4052,0,3,44152
44153,3145,4053,0,3,44153
44154,3145,4054,0,3,44154
44155,3145,4055,0,3,44155
44156,3145,4056,0,3,44156
44157,3145,4057,0,3,44157
44158,3145,4058,0,3,44158
44159,3145,4059,0,3,44159
44160,3145,4060,0,3,44160
44161,3145,4061,0,3,44161
44162,3145,4062,0,3,44162
44163,3145,4063,0,3,44163
44164,3145,4064,0,3,44164
44165,3145,4065,0,3,44165
44166,3145,4066,0,3,44166
44167,3145,4067,0,3,44167
44168,3145,4068,0,3,44168
44169,3145,4069,0,3,44169
44170,3145,4070,0,3,44170
44171,3145,4071,0,3,44171
44172,3145,4072,0,3,44172
44173,3145,4073,0,3,44173
44174,3145,4074,0,3,44174
44175,3145,4075,0,3,44175
44176,3145,4076,0,3,44176
44177,3145,4077,0,3,44177
44178,3145,4078,0,3,44178
44179,3145,4079,0,3,44179
44180,3145,4080,0,3,44180
44181,3145,4081,0,3,44181
44182,3145,4082,0,3,44182
44183,3145,4083,0,3,44183
44184,3145,4084,0,3,44184
44185,3145,4085,0,3,44185
44186,3145,4086,0,3,44186
44187,3145,4087,0,3,44187
44188,3145,4088,0,3,44188
44189,3145,4089,0,3,44189
44190,3145,4090,0,3,44190
44191,3145,4091,0,3,44191
44192,3145,4092,0,3,44192
44193,3145,4093,0,3,44193
44194,3145,4094,0,3,44194
44195,3145,4095,0,3,44195
44196,3145,4096,0,3,44196
44197,3145,4097,0,3,44197
44198,3145,4098,0,3,44198
44199,3145,4099,0,3,44199
44200,3145,4100,0,3,44200
44201,3145,4101,0,3,44201
44202,3145,4102,0,3,44202
44203,3145,4103,0,3,44203
44204,3145,4104,0,3,44204
44205,3145,4105,0,3,44205
44206,3145,4106,0,3,44206
44207,3145,4107,0,3,44207
44208,3145,4108,0,3,44208
44209,3145,4109,0,3,44209
44210,3145,4110,0,3,44210
44211,3145,4111,0,3,44211
44212,3145,4112,0,3,44212
44213,3145,4113,0,3,44213
44214,3145,4114,0,3,44214
44215,3145,4115,0,3,44215
44216,3145,4116,0,3,44216
44217,3145,4117,0,3,44217
44218,3145,4118,0,3,44218
44219,3145,4119,0,3,44219
44220,3145,4120,0,3,44220
44221,3145,4121,0,3,44221
44222,3145,4122,0,3,44222
44223,3145,4123,0,3,44223
44224,3145,4124,0,3,44224
44225,3145,4125,0,3,44225
44226,3145,4126,0,3,44226
44227,3145,4127,0,3,44227
44228,3145,4128,0,3,44228
44229,3145,4129,0,3,44229
44230,3145,4130,0,3,44230
44231,3145,4131,0,3,44231
44232,3145,4132,0,3,44232
44233,3145,4133,0,3,44233
44234,3145,4134,0,3,44234
44235,3145,4135,0,3,44235
44236,3145,4136,0,3,44236
44237,3145,4137,0,3,44237
44238,3145,4138,0,3,44238
44239,3145,4139,0,3,44239
44240,3145,4140,0,3,44240
44241,3145,4141,0,3,44241
44242,3145,4142,0,3,44242
44243,3145,4143,0,3,44243
44244,3145,4144,0,3,44244
44245,3145,4145,0,3,44245
44246,3145,4146,0,3,44246
44247,3145,4147,0,3,44247
44248,3145,4148,0,3,44248
44249,3145,4149,0,3,44249
44250,3145,4150,0,3,44250
44251,3146,4001,0,3,44251
44252,3146,4002,0,3,44252
44253,3146,4003,0,3,44253
44254,3146,4004,0,3,44254
44255,3146,4005,0,3,44255
44256,3146,4006,0,3,44256
44257,3146,4007,0,3,44257
44258,3146,4008,0,3,44258
44259,3146,4009,0,3,44259
44260,3146,4010,0,3,44260
44261,3146,4011,0,3,44261
44262,3146,4012,0,3,44262
44263,3146,4013,0,3,44263
44264,3146,4014,0,3,44264
44265,3146,4015,0,3,44265
44266,3146,4016,0,3,44266
44267,3146,4017,0,3,44267
44268,3146,4018,0,3,44268
44269,3146,4019,0,3,44269
44270,3146,4020,0,3,44270
44271,3146,4021,0,3,44271
44272,3146,4022,0,3,44272
44273,3146,4023,0,3,44273
44274,3146,4024,0,3,44274
44275,3146,4025,0,3,44275
44276,3146,4026,0,3,44276
44277,3146,4027,0,3,44277
44278,3146,4028,0,3,44278
44279,3146,4029,0,3,44279
44280,3146,4030,0,3,44280
44281,3146,4031,0,3,44281
44282,3146,4032,0,3,44282
44283,3146,4033,0,3,44283
44284,3146,4034,0,3,44284
44285,3146,4035,0,3,44285
44286,3146,4036,0,3,44286
44287,3146,4037,0,3,44287
44288,3146,4038,0,3,44288
44289,3146,4039,0,3,44289
44290,3146,4040,0,3,44290
44291,3146,4041,0,3,44291
44292,3146,4042,0,3,44292
44293,3146,4043,0,3,44293
44294,3146,4044,0,3,44294
44295,3146,4045,0,3,44295
44296,3146,4046,0,3,44296
44297,3146,4047,0,3,44297
44298,3146,4048,0,3,44298
44299,3146,4049,0,3,44299
44300,3146,4050,0,3,44300
44301,3146,4051,0,3,44301
44302,3146,4052,0,3,44302
44303,3146,4053,0,3,44303
44304,3146,4054,0,3,44304
44305,3146,4055,0,3,44305
44306,3146,4056,0,3,44306
44307,3146,4057,0,3,44307
44308,3146,4058,0,3,44308
44309,3146,4059,0,3,44309
44310,3146,4060,0,3,44310
44311,3146,4061,0,3,44311
44312,3146,4062,0,3,44312
44313,3146,4063,0,3,44313
44314,3146,4064,0,3,44314
44315,3146,4065,0,3,44315
44316,3146,4066,0,3,44316
44317,3146,4067,0,3,44317
44318,3146,4068,0,3,44318
44319,3146,4069,0,3,44319
44320,3146,4070,0,3,44320
44321,3146,4071,0,3,44321
44322,3146,4072,0,3,44322
44323,3146,4073,0,3,44323
44324,3146,4074,0,3,44324
44325,3146,4075,0,3,44325
44326,3146,4076,0,3,44326
44327,3146,4077,0,3,44327
44328,3146,4078,0,3,44328
44329,3146,4079,0,3,44329
44330,3146,4080,0,3,44330
44331,3146,4081,0,3,44331
44332,3146,4082,0,3,44332
44333,3146,4083,0,3,44333
44334,3146,4084,0,3,44334
44335,3146,4085,0,3,44335
44336,3146,4086,0,3,44336
44337,3146,4087,0,3,44337
44338,3146,4088,0,3,44338
44339,3146,4089,0,3,44339
44340,3146,4090,0,3,44340
44341,3146,4091,0,3,44341
44342,3146,4092,0,3,44342
44343,3146,4093,0,3,44343
44344,3146,4094,0,3,44344
44345,3146,4095,0,3,44345
44346,3146,4096,0,3,44346
44347,3146,4097,0,3,44347
44348,3146,4098,0,3,44348
44349,3146,4099,0,3,44349
44350,3146,4100,0,3,44350
44351,3146,4101,0,3,44351
44352,3146,4102,0,3,44352
44353,3146,4103,0,3,44353
44354,3146,4104,0,3,44354
44355,3146,4105,0,3,44355
44356,3146,4106,0,3,44356
44357,3146,4107,0,3,44357
44358,3146,4108,0,3,44358
44359,3146,4109,0,3,44359
44360,3146,4110,0,3,44360
44361,3146,4111,0,3,44361
44362,3146,4112,0,3,44362
44363,3146,4113,0,3,44363
44364,3146,4114,0,3,44364
44365,3146,4115,0,3,44365
44366,3146,4116,0,3,44366
44367,3146,4117,0,3,44367
44368,3146,4118,0,3,44368
44369,3146,4119,0,3,44369
44370,3146,4120,0,3,44370
44371,3146,4121,0,3,44371
44372,3146,4122,0,3,44372
44373,3146,4123,0,3,44373
44374,3146,4124,0,3,44374
44375,3146,4125,0,3,44375
44376,3146,4126,0,3,44376
44377,3146,4127,0,3,44377
44378,3146,4128,0,3,44378
44379,3146,4129,0,3,44379
44380,3146,4130,0,3,44380
44381,3146,4131,0,3,44381
44382,3146,4132,0,3,44382
44383,3146,4133,0,3,44383
44384,3146,4134,0,3,44384
44385,3146,4135,0,3,44385
44386,3146,4136,0,3,44386
44387,3146,4137,0,3,44387
44388,3146,4138,0,3,44388
44389,3146,4139,0,3,44389
44390,3146,4140,0,3,44390
44391,3146,4141,0,3,44391
44392,3146,4142,0,3,44392
44393,3146,4143,0,3,44393
44394,3146,4144,0,3,44394
44395,3146,4145,0,3,44395
44396,3146,4146,0,3,44396
44397,3146,4147,0,3,44397
44398,3146,4148,0,3,44398
44399,3146,4149,0,3,44399
44400,3146,4150,0,3,44400
44401,3147,4001,0,3,44401
44402,3147,4002,0,3,44402
44403,3147,4003,0,3,44403
44404,3147,4004,0,3,44404
44405,3147,4005,0,3,44405
44406,3147,4006,0,3,44406
44407,3147,4007,0,3,44407
44408,3147,4008,0,3,44408
44409,3147,4009,0,3,44409
44410,3147,4010,0,3,44410
44411,3147,4011,0,3,44411
44412,3147,4012,0,3,44412
44413,3147,4013,0,3,44413
44414,3147,4014,0,3,44414
44415,3147,4015,0,3,44415
44416,3147,4016,0,3,44416
44417,3147,4017,0,3,44417
44418,3147,4018,0,3,44418
44419,3147,4019,0,3,44419
44420,3147,4020,0,3,44420
44421,3147,4021,0,3,44421
44422,3147,4022,0,3,44422
44423,3147,4023,0,3,44423
44424,3147,4024,0,3,44424
44425,3147,4025,0,3,44425
44426,3147,4026,0,3,44426
44427,3147,4027,0,3,44427
44428,3147,4028,0,3,44428
44429,3147,4029,0,3,44429
44430,3147,4030,0,3,44430
44431,3147,4031,0,3,44431
44432,3147,4032,0,3,44432
44433,3147,4033,0,3,44433
44434,3147,4034,0,3,44434
44435,3147,4035,0,3,44435
44436,3147,4036,0,3,44436
44437,3147,4037,0,3,44437
44438,3147,4038,0,3,44438
44439,3147,4039,0,3,44439
44440,3147,4040,0,3,44440
44441,3147,4041,0,3,44441
44442,3147,4042,0,3,44442
44443,3147,4043,0,3,44443
44444,3147,4044,0,3,44444
44445,3147,4045,0,3,44445
44446,3147,4046,0,3,44446
44447,3147,4047,0,3,44447
44448,3147,4048,0,3,44448
44449,3147,4049,0,3,44449
44450,3147,4050,0,3,44450
44451,3147,4051,0,3,44451
44452,3147,4052,0,3,44452
44453,3147,4053,0,3,44453
44454,3147,4054,0,3,44454
44455,3147,4055,0,3,44455
44456,3147,4056,0,3,44456
44457,3147,4057,0,3,44457
44458,3147,4058,0,3,44458
44459,3147,4059,0,3,44459
44460,3147,4060,0,3,44460
44461,3147,4061,0,3,44461
44462,3147,4062,0,3,44462
44463,3147,4063,0,3,44463
44464,3147,4064,0,3,44464
44465,3147,4065,0,3,44465
44466,3147,4066,0,3,44466
44467,3147,4067,0,3,44467
44468,3147,4068,0,3,44468
44469,3147,4069,0,3,44469
44470,3147,4070,0,3,44470
44471,3147,4071,0,3,44471
44472,3147,4072,0,3,44472
44473,3147,4073,0,3,44473
44474,3147,4074,0,3,44474
44475,3147,4075,0,3,44475
44476,3147,4076,0,3,44476
44477,3147,4077,0,3,44477
44478,3147,4078,0,3,44478
44479,3147,4079,0,3,44479
44480,3147,4080,0,3,44480
44481,3147,4081,0,3,44481
44482,3147,4082,0,3,44482
44483,3147,4083,0,3,44483
44484,3147,4084,0,3,44484
44485,3147,4085,0,3,44485
44486,3147,4086,0,3,44486
44487,3147,4087,0,3,44487
44488,3147,4088,0,3,44488
44489,3147,4089,0,3,44489
44490,3147,4090,0,3,44490
44491,3147,4091,0,3,44491
44492,3147,4092,0,3,44492
44493,3147,4093,0,3,44493
44494,3147,4094,0,3,44494
44495,3147,4095,0,3,44495
44496,3147,4096,0,3,44496
44497,3147,4097,0,3,44497
44498,3147,4098,0,3,44498
44499,3147,4099,0,3,44499
44500,3147,4100,0,3,44500
44501,3147,4101,0,3,44501
44502,3147,4102,0,3,44502
44503,3147,4103,0,3,44503
44504,3147,4104,0,3,44504
44505,3147,4105,0,3,44505
44506,3147,4106,0,3,44506
44507,3147,4107,0,3,44507
44508,3147,4108,0,3,44508
44509,3147,4109,0,3,44509
44510,3147,4110,0,3,44510
44511,3147,4111,0,3,44511
44512,3147,4112,0,3,44512
44513,3147,4113,0,3,44513
44514,3147,4114,0,3,44514
44515,3147,4115,0,3,44515
44516,3147,4116,0,3,44516
44517,3147,4117,0,3,44517
44518,3147,4118,0,3,44518
44519,3147,4119,0,3,44519
44520,3147,4120,0,3,44520
44521,3147,4121,0,3,44521
44522,3147,4122,0,3,44522
44523,3147,4123,0,3,44523
44524,3147,4124,0,3,44524
44525,3147,4125,0,3,44525
44526,3147,4126,0,3,44526
44527,3147,4127,0,3,44527
44528,3147,4128,0,3,44528
44529,3147,4129,0,3,44529
44530,3147,4130,0,3,44530
44531,3147,4131,0,3,44531
44532,3147,4132,0,3,44532
44533,3147,4133,0,3,44533
44534,3147,4134,0,3,44534
44535,3147,4135,0,3,44535
44536,3147,4136,0,3,44536
44537,3147,4137,0,3,44537
44538,3147,4138,0,3,44538
44539,3147,4139,0,3,44539
44540,3147,4140,0,3,44540
44541,3147,4141,0,3,44541
44542,3147,4142,0,3,44542
44543,3147,4143,0,3,44543
44544,3147,4144,0,3,44544
44545,3147,4145,0,3,44545
44546,3147,4146,0,3,44546
44547,3147,4147,0,3,44547
44548,3147,4148,0,3,44548
44549,3147,4149,0,3,44549
44550,3147,4150,0,3,44550
44551,3148,4001,0,3,44551
44552,3148,4002,0,3,44552
44553,3148,4003,0,3,44553
44554,3148,4004,0,3,44554
44555,3148,4005,0,3,44555
44556,3148,4006,0,3,44556
44557,3148,4007,0,3,44557
44558,3148,4008,0,3,44558
44559,3148,4009,0,3,44559
44560,3148,4010,0,3,44560
44561,3148,4011,0,3,44561
44562,3148,4012,0,3,44562
44563,3148,4013,0,3,44563
44564,3148,4014,0,3,44564
44565,3148,4015,0,3,44565
44566,3148,4016,0,3,44566
44567,3148,4017,0,3,44567
44568,3148,4018,0,3,44568
44569,3148,4019,0,3,44569
44570,3148,4020,0,3,44570
44571,3148,4021,0,3,44571
44572,3148,4022,0,3,44572
44573,3148,4023,0,3,44573
44574,3148,4024,0,3,44574
44575,3148,4025,0,3,44575
44576,3148,4026,0,3,44576
44577,3148,4027,0,3,44577
44578,3148,4028,0,3,44578
44579,3148,4029,0,3,44579
44580,3148,4030,0,3,44580
44581,3148,4031,0,3,44581
44582,3148,4032,0,3,44582
44583,3148,4033,0,3,44583
44584,3148,4034,0,3,44584
44585,3148,4035,0,3,44585
44586,3148,4036,0,3,44586
44587,3148,4037,0,3,44587
44588,3148,4038,0,3,44588
44589,3148,4039,0,3,44589
44590,3148,4040,0,3,44590
44591,3148,4041,0,3,44591
44592,3148,4042,0,3,44592
44593,3148,4043,0,3,44593
44594,3148,4044,0,3,44594
44595,3148,4045,0,3,44595
44596,3148,4046,0,3,44596
44597,3148,4047,0,3,44597
44598,3148,4048,0,3,44598
44599,3148,4049,0,3,44599
44600,3148,4050,0,3,44600
44601,3148,4051,0,3,44601
44602,3148,4052,0,3,44602
44603,3148,4053,0,3,44603
44604,3148,4054,0,3,44604
44605,3148,4055,0,3,44605
44606,3148,4056,0,3,44606
44607,3148,4057,0,3,44607
44608,3148,4058,0,3,44608
44609,3148,4059,0,3,44609
44610,3148,4060,0,3,44610
44611,3148,4061,0,3,44611
44612,3148,4062,0,3,44612
44613,3148,4063,0,3,44613
44614,3148,4064,0,3,44614
44615,3148,4065,0,3,44615
44616,3148,4066,0,3,44616
44617,3148,4067,0,3,44617
44618,3148,4068,0,3,44618
44619,3148,4069,0,3,44619
44620,3148,4070,0,3,44620
44621,3148,4071,0,3,44621
44622,3148,4072,0,3,44622
44623,3148,4073,0,3,44623
44624,3148,4074,0,3,44624
44625,3148,4075,0,3,44625
44626,3148,4076,0,3,44626
44627,3148,4077,0,3,44627
44628,3148,4078,0,3,44628
44629,3148,4079,0,3,44629
44630,3148,4080,0,3,44630
44631,3148,4081,0,3,44631
44632,3148,4082,0,3,44632
44633,3148,4083,0,3,44633
44634,3148,4084,0,3,44634
44635,3148,4085,0,3,44635
44636,3148,4086,0,3,44636
44637,3148,4087,0,3,44637
44638,3148,4088,0,3,44638
44639,3148,4089,0,3,44639
44640,3148,4090,0,3,44640
44641,3148,4091,0,3,44641
44642,3148,4092,0,3,44642
44643,3148,4093,0,3,44643
44644,3148,4094,0,3,44644
44645,3148,4095,0,3,44645
44646,3148,4096,0,3,44646
44647,3148,4097,0,3,44647
44648,3148,4098,0,3,44648
44649,3148,4099,0,3,44649
44650,3148,4100,0,3,44650
44651,3148,4101,0,3,44651
44652,3148,4102,0,3,44652
44653,3148,4103,0,3,44653
44654,3148,4104,0,3,44654
44655,3148,4105,0,3,44655
44656,3148,4106,0,3,44656
44657,3148,4107,0,3,44657
44658,3148,4108,0,3,44658
44659,3148,4109,0,3,44659
44660,3148,4110,0,3,44660
44661,3148,4111,0,3,44661
44662,3148,4112,0,3,44662
44663,3148,4113,0,3,44663
44664,3148,4114,0,3,44664
44665,3148,4115,0,3,44665
44666,3148,4116,0,3,44666
44667,3148,4117,0,3,44667
44668,3148,4118,0,3,44668
44669,3148,4119,0,3,44669
44670,3148,4120,0,3,44670
44671,3148,4121,0,3,44671
44672,3148,4122,0,3,44672
44673,3148,4123,0,3,44673
44674,3148,4124,0,3,44674
44675,3148,4125,0,3,44675
44676,3148,4126,0,3,44676
44677,3148,4127,0,3,44677
44678,3148,4128,0,3,44678
44679,3148,4129,0,3,44679
44680,3148,4130,0,3,44680
44681,3148,4131,0,3,44681
44682,3148,4132,0,3,44682
44683,3148,4133,0,3,44683
44684,3148,4134,0,3,44684
44685,3148,4135,0,3,44685
44686,3148,4136,0,3,44686
44687,3148,4137,0,3,44687
44688,3148,4138,0,3,44688
44689,3148,4139,0,3,44689
44690,3148,4140,0,3,44690
44691,3148,4141,0,3,44691
44692,3148,4142,0,3,44692
44693,3148,4143,0,3,44693
44694,3148,4144,0,3,44694
44695,3148,4145,0,3,44695
44696,3148,4146,0,3,44696
44697,3148,4147,0,3,44697
44698,3148,4148,0,3,44698
44699,3148,4149,0,3,44699
44700,3148,4150,0,3,44700
44701,3149,4001,0,3,44701
44702,3149,4002,0,3,44702
44703,3149,4003,0,3,44703
44704,3149,4004,0,3,44704
44705,3149,4005,0,3,44705
44706,3149,4006,0,3,44706
44707,3149,4007,0,3,44707
44708,3149,4008,0,3,44708
44709,3149,4009,0,3,44709
44710,3149,4010,0,3,44710
44711,3149,4011,0,3,44711
44712,3149,4012,0,3,44712
44713,3149,4013,0,3,44713
44714,3149,4014,0,3,44714
44715,3149,4015,0,3,44715
44716,3149,4016,0,3,44716
44717,3149,4017,0,3,44717
44718,3149,4018,0,3,44718
44719,3149,4019,0,3,44719
44720,3149,4020,0,3,44720
44721,3149,4021,0,3,44721
44722,3149,4022,0,3,44722
44723,3149,4023,0,3,44723
44724,3149,4024,0,3,44724
44725,3149,4025,0,3,44725
44726,3149,4026,0,3,44726
44727,3149,4027,0,3,44727
44728,3149,4028,0,3,44728
44729,3149,4029,0,3,44729
44730,3149,4030,0,3,44730
44731,3149,4031,0,3,44731
44732,3149,4032,0,3,44732
44733,3149,4033,0,3,44733
44734,3149,4034,0,3,44734
44735,3149,4035,0,3,44735
44736,3149,4036,0,3,44736
44737,3149,4037,0,3,44737
44738,3149,4038,0,3,44738
44739,3149,4039,0,3,44739
44740,3149,4040,0,3,44740
44741,3149,4041,0,3,44741
44742,3149,4042,0,3,44742
44743,3149,4043,0,3,44743
44744,3149,4044,0,3,44744
44745,3149,4045,0,3,44745
44746,3149,4046,0,3,44746
44747,3149,4047,0,3,44747
44748,3149,4048,0,3,44748
44749,3149,4049,0,3,44749
44750,3149,4050,0,3,44750
44751,3149,4051,0,3,44751
44752,3149,4052,0,3,44752
44753,3149,4053,0,3,44753
44754,3149,4054,0,3,44754
44755,3149,4055,0,3,44755
44756,3149,4056,0,3,44756
44757,3149,4057,0,3,44757
44758,3149,4058,0,3,44758
44759,3149,4059,0,3,44759
44760,3149,4060,0,3,44760
44761,3149,4061,0,3,44761
44762,3149,4062,0,3,44762
44763,3149,4063,0,3,44763
44764,3149,4064,0,3,44764
44765,3149,4065,0,3,44765
44766,3149,4066,0,3,44766
44767,3149,4067,0,3,44767
44768,3149,4068,0,3,44768
44769,3149,4069,0,3,44769
44770,3149,4070,0,3,44770
44771,3149,4071,0,3,44771
44772,3149,4072,0,3,44772
44773,3149,4073,0,3,44773
44774,3149,4074,0,3,44774
44775,3149,4075,0,3,44775
44776,3149,4076,0,3,44776
44777,3149,4077,0,3,44777
44778,3149,4078,0,3,44778
44779,3149,4079,0,3,44779
44780,3149,4080,0,3,44780
44781,3149,4081,0,3,44781
44782,3149,4082,0,3,44782
44783,3149,4083,0,3,44783
44784,3149,4084,0,3,44784
44785,3149,4085,0,3,44785
44786,3149,4086,0,3,44786
44787,3149,4087,0,3,44787
44788,3149,4088,0,3,44788
44789,3149,4089,0,3,44789
44790,3149,4090,0,3,44790
44791,3149,4091,0,3,44791
44792,3149,4092,0,3,44792
44793,3149,4093,0,3,44793
44794,3149,4094,0,3,44794
44795,3149,4095,0,3,44795
44796,3149,4096,0,3,44796
44797,3149,4097,0,3,44797
44798,3149,4098,0,3,44798
44799,3149,4099,0,3,44799
44800,3149,4100,0,3,44800
44801,3149,4101,0,3,44801
44802,3149,4102,0,3,44802
44803,3149,4103,0,3,44803
44804,3149,4104,0,3,44804
44805,3149,4105,0,3,44805
44806,3149,4106,0,3,44806
44807,3149,4107,0,3,44807
44808,3149,4108,0,3,44808
44809,3149,4109,0,3,44809
44810,3149,4110,0,3,44810
44811,3149,4111,0,3,44811
44812,3149,4112,0,3,44812
44813,3149,4113,0,3,44813
44814,3149,4114,0,3,44814
44815,3149,4115,0,3,44815
44816,3149,4116,0,3,44816
44817,3149,4117,0,3,44817
44818,3149,4118,0,3,44818
44819,3149,4119,0,3,44819
44820,3149,4120,0,3,44820
44821,3149,4121,0,3,44821
44822,3149,4122,0,3,44822
44823,3149,4123,0,3,44823
44824,3149,4124,0,3,44824
44825,3149,4125,0,3,44825
44826,3149,4126,0,3,44826
44827,3149,4127,0,3,44827
44828,3149,4128,0,3,44828
44829,3149,4129,0,3,44829
44830,3149,4130,0,3,44830
44831,3149,4131,0,3,44831
44832,3149,4132,0,3,44832
44833,3149,4133,0,3,44833
44834,3149,4134,0,3,44834
44835,3149,4135,0,3,44835
44836,3149,4136,0,3,44836
44837,3149,4137,0,3,44837
44838,3149,4138,0,3,44838
44839,3149,4139,0,3,44839
44840,3149,4140,0,3,44840
44841,3149,4141,0,3,44841
44842,3149,4142,0,3,44842
44843,3149,4143,0,3,44843
44844,3149,4144,0,3,44844
44845,3149,4145,0,3,44845
44846,3149,4146,0,3,44846
44847,3149,4147,0,3,44847
44848,3149,4148,0,3,44848
44849,3149,4149,0,3,44849
44850,3149,4150,0,3,44850
44851,3150,4001,0,3,44851
44852,3150,4002,0,3,44852
44853,3150,4003,0,3,44853
44854,3150,4004,0,3,44854
44855,3150,4005,0,3,44855
44856,3150,4006,0,3,44856
44857,3150,4007,0,3,44857
44858,3150,4008,0,3,44858
44859,3150,4009,0,3,44859
44860,3150,4010,0,3,44860
44861,3150,4011,0,3,44861
44862,3150,4012,0,3,44862
44863,3150,4013,0,3,44863
44864,3150,4014,0,3,44864
44865,3150,4015,0,3,44865
44866,3150,4016,0,3,44866
44867,3150,4017,0,3,44867
44868,3150,4018,0,3,44868
44869,3150,4019,0,3,44869
44870,3150,4020,0,3,44870
44871,3150,4021,0,3,44871
44872,3150,4022,0,3,44872
44873,3150,4023,0,3,44873
44874,3150,4024,0,3,44874
44875,3150,4025,0,3,44875
44876,3150,4026,0,3,44876
44877,3150,4027,0,3,44877
44878,3150,4028,0,3,44878
44879,3150,4029,0,3,44879
44880,3150,4030,0,3,44880
44881,3150,4031,0,3,44881
44882,3150,4032,0,3,44882
44883,3150,4033,0,3,44883
44884,3150,4034,0,3,44884
44885,3150,4035,0,3,44885
44886,3150,4036,0,3,44886
44887,3150,4037,0,3,44887
44888,3150,4038,0,3,44888
44889,3150,4039,0,3,44889
44890,3150,4040,0,3,44890
44891,3150,4041,0,3,44891
44892,3150,4042,0,3,44892
44893,3150,4043,0,3,44893
44894,3150,4044,0,3,44894
44895,3150,4045,0,3,44895
44896,3150,4046,0,3,44896
44897,3150,4047,0,3,44897
44898,3150,4048,0,3,44898
44899,3150,4049,0,3,44899
44900,3150,4050,0,3,44900
44901,3150,4051,0,3,44901
44902,3150,4052,0,3,44902
44903,3150,4053,0,3,44903
44904,3150,4054,0,3,44904
44905,3150,4055,0,3,44905
44906,3150,4056,0,3,44906
44907,3150,4057,0,3,44907
44908,3150,4058,0,3,44908
44909,3150,4059,0,3,44909
44910,3150,4060,0,3,44910
44911,3150,4061,0,3,44911
44912,3150,4062,0,3,44912
44913,3150,4063,0,3,44913
44914,3150,4064,0,3,44914
44915,3150,4065,0,3,44915
44916,3150,4066,0,3,44916
44917,3150,4067,0,3,44917
44918,3150,4068,0,3,44918
44919,3150,4069,0,3,44919
44920,3150,4070,0,3,44920
44921,3150,4071,0,3,44921
44922,3150,4072,0,3,44922
44923,3150,4073,0,3,44923
44924,3150,4074,0,3,44924
44925,3150,4075,0,3,44925
44926,3150,4076,0,3,44926
44927,3150,4077,0,3,44927
44928,3150,4078,0,3,44928
44929,3150,4079,0,3,44929
44930,3150,4080,0,3,44930
44931,3150,4081,0,3,44931
44932,3150,4082,0,3,44932
44933,3150,4083,0,3,44933
44934,3150,4084,0,3,44934
44935,3150,4085,0,3,44935
44936,3150,4086,0,3,44936
44937,3150,4087,0,3,44937
44938,3150,4088,0,3,44938
44939,3150,4089,0,3,44939
44940,3150,4090,0,3,44940
44941,3150,4091,0,3,44941
44942,3150,4092,0,3,44942
44943,3150,4093,0,3,44943
44944,3150,4094,0,3,44944
44945,3150,4095,0,3,44945
44946,3150,4096,0,3,44946
44947,3150,4097,0,3,44947
44948,3150,4098,0,3,44948
44949,3150,4099,0,3,44949
44950,3150,4100,0,3,44950
44951,3150,4101,0,3,44951
44952,3150,4102,0,3,44952
44953,3150,4103,0,3,44953
44954,3150,4104,0,3,44954
44955,3150,4105,0,3,44955
44956,3150,4106,0,3,44956
44957,3150,4107,0,3,44957
