agent_id,origin_node_id,destination_node_id,customized_cost_link_type,customized_cost_link_value,agent_type,set_of_allowed_links
10334,1070,4053,1,3,1,1;2;3
10335,1070,4054,1,1,1,1;2;3
10336,1070,4055,1,0,1,1;2;3
10337,1070,4056,1,0,1,1;2;3
10338,1070,4057,1,0,1,1;2;3
10339,1070,4058,1,3,1,1;2;3
10340,1070,4059,1,6,1,1;2;3
10341,1070,4060,1,0,1,1;2;3
10342,1070,4061,1,0,1,1;2;3
10343,1070,4062,1,0,1,1;2;3
10344,1070,4063,1,8,1,1;2;3
10345,1070,4064,1,0,1,1;2;3
10346,1070,4065,1,0,1,1;2;3
10347,1070,4066,1,0,1,1;2;3
10348,1070,4067,1,0,1,1;2;3
10349,1070,4068,1,60,1,1;2;3
10350,1070,4069,1,0,1,1;2;3
10351,1070,4071,1,522,1,1;2;3
10352,1070,4072,1,0,1,1;2;3
10353,1070,4073,1,2,1,1;2;3
10354,1070,4074,1,0,1,1;2;3
10355,1070,4075,1,0,1,1;2;3
10356,1070,4076,1,5344,1,1;2;3
10357,1070,4077,1,238,1,1;2;3
10358,1070,4078,1,0,1,1;2;3
10359,1070,4079,1,0,1,1;2;3
10360,1070,4080,1,654,1,1;2;3
10361,1070,4081,1,42,1,1;2;3
10362,1070,4082,1,40,1,1;2;3
10363,1070,4083,1,13,1,1;2;3
10364,1070,4084,1,0,1,1;2;3
10365,1070,4085,1,1136,1,1;2;3
10366,1070,4086,1,75,1,1;2;3
10367,1070,4087,1,3,1,1;2;3
10368,1070,4088,1,0,1,1;2;3
10369,1070,4089,1,0,1,1;2;3
10370,1070,4090,1,0,1,1;2;3
10371,1070,4091,1,0,1,1;2;3
10372,1070,4092,1,1064,1,1;2;3
10373,1070,4093,1,0,1,1;2;3
10374,1070,4094,1,0,1,1;2;3
10375,1070,4095,1,0,1,1;2;3
10376,1070,4096,1,1,1,1;2;3
10377,1070,4097,1,30,1,1;2;3
10378,1070,4098,1,0,1,1;2;3
10379,1070,4099,1,1262,1,1;2;3
10380,1070,4100,1,0,1,1;2;3
10381,1070,4101,1,3730,1,1;2;3
10382,1070,4102,1,6,1,1;2;3
10383,1070,4103,1,2,1,1;2;3
10384,1070,4104,1,44,1,1;2;3
10385,1070,4105,1,1,1,1;2;3
10386,1070,4106,1,0,1,1;2;3
10387,1070,4107,1,0,1,1;2;3
10388,1070,4108,1,152,1,1;2;3
10389,1070,4109,1,3192,1,1;2;3
10390,1070,4110,1,54,1,1;2;3
10391,1070,4111,1,0,1,1;2;3
10392,1070,4112,1,129,1,1;2;3
10393,1070,4113,1,6551,1,1;2;3
10394,1070,4114,1,770,1,1;2;3
10395,1070,4115,1,34,1,1;2;3
10396,1070,4116,1,0,1,1;2;3
10397,1070,4117,1,1,1,1;2;3
10398,1070,4118,1,0,1,1;2;3
10399,1070,4119,1,0,1,1;2;3
10400,1070,4120,1,17,1,1;2;3
10401,1070,4121,1,0,1,1;2;3
10402,1070,4122,1,3,1,1;2;3
10403,1070,4123,1,0,1,1;2;3
10404,1070,4124,1,0,1,1;2;3
10405,1070,4125,1,391,1,1;2;3
10406,1070,4126,1,0,1,1;2;3
10407,1070,4127,1,33,1,1;2;3
10408,1070,4128,1,0,1,1;2;3
10409,1070,4129,1,0,1,1;2;3
10410,1070,4130,1,0,1,1;2;3
10411,1070,4131,1,0,1,1;2;3
10412,1070,4132,1,176,1,1;2;3
10413,1070,4133,1,173,1,1;2;3
10414,1070,4134,1,650,1,1;2;3
10415,1070,4135,1,0,1,1;2;3
10416,1070,4136,1,0,1,1;2;3
10417,1070,4137,1,0,1,1;2;3
10418,1070,4138,1,3,1,1;2;3
10419,1070,4139,1,0,1,1;2;3
10420,1070,4140,1,0,1,1;2;3
10421,1070,4141,1,236,1,1;2;3
10422,1070,4142,1,0,1,1;2;3
10423,1070,4143,1,0,1,1;2;3
10424,1070,4144,1,0,1,1;2;3
10425,1070,4145,1,0,1,1;2;3
10426,1070,4146,1,0,1,1;2;3
10427,1070,4147,1,1921,1,1;2;3
10428,1070,4148,1,0,1,1;2;3
10429,1070,4149,1,0,1,1;2;3
10430,1070,4150,1,2,1,1;2;3
10431,1071,4001,1,0,1,1;2;3
10432,1071,4002,1,674,1,1;2;3
10433,1071,4003,1,2128,1,1;2;3
10434,1071,4004,1,0,1,1;2;3
10435,1071,4005,1,2473,1,1;2;3
10436,1071,4006,1,0,1,1;2;3
10437,1071,4007,1,0,1,1;2;3
10438,1071,4008,1,0,1,1;2;3
10439,1071,4009,1,78,1,1;2;3
10440,1071,4010,1,106,1,1;2;3
10441,1071,4011,1,2473,1,1;2;3
10442,1071,4012,1,7,1,1;2;3
10443,1071,4013,1,0,1,1;2;3
10444,1071,4014,1,0,1,1;2;3
10445,1071,4015,1,0,1,1;2;3
10446,1071,4016,1,969,1,1;2;3
10447,1071,4017,1,0,1,1;2;3
10448,1071,4018,1,919,1,1;2;3
10449,1071,4019,1,0,1,1;2;3
10450,1071,4020,1,0,1,1;2;3
10451,1071,4021,1,18,1,1;2;3
10452,1071,4022,1,0,1,1;2;3
10453,1071,4023,1,0,1,1;2;3
10454,1071,4024,1,0,1,1;2;3
10455,1071,4025,1,0,1,1;2;3
10456,1071,4026,1,20,1,1;2;3
10457,1071,4027,1,0,1,1;2;3
10458,1071,4028,1,0,1,1;2;3
10459,1071,4029,1,0,1,1;2;3
10460,1071,4030,1,1377,1,1;2;3
10461,1071,4031,1,0,1,1;2;3
10462,1071,4032,1,0,1,1;2;3
10463,1071,4033,1,0,1,1;2;3
10464,1071,4034,1,290,1,1;2;3
10465,1071,4035,1,0,1,1;2;3
10466,1071,4036,1,0,1,1;2;3
10467,1071,4037,1,27,1,1;2;3
10468,1071,4038,1,1261,1,1;2;3
10469,1071,4039,1,16,1,1;2;3
10470,1071,4040,1,1,1,1;2;3
10471,1071,4041,1,14,1,1;2;3
10472,1071,4042,1,154,1,1;2;3
10473,1071,4043,1,499,1,1;2;3
10474,1071,4044,1,9,1,1;2;3
10475,1071,4045,1,0,1,1;2;3
10476,1071,4046,1,0,1,1;2;3
10477,1071,4047,1,32,1,1;2;3
10478,1071,4048,1,0,1,1;2;3
10479,1071,4049,1,0,1,1;2;3
10480,1071,4050,1,0,1,1;2;3
10481,1071,4051,1,0,1,1;2;3
10482,1071,4052,1,0,1,1;2;3
10483,1071,4053,1,6,1,1;2;3
10484,1071,4054,1,0,1,1;2;3
10485,1071,4055,1,7,1,1;2;3
10486,1071,4056,1,0,1,1;2;3
10487,1071,4057,1,14,1,1;2;3
10488,1071,4058,1,0,1,1;2;3
10489,1071,4059,1,2,1,1;2;3
10490,1071,4060,1,60,1,1;2;3
10491,1071,4061,1,0,1,1;2;3
10492,1071,4062,1,2,1,1;2;3
10493,1071,4063,1,2,1,1;2;3
10494,1071,4064,1,0,1,1;2;3
10495,1071,4065,1,2,1,1;2;3
10496,1071,4066,1,0,1,1;2;3
10497,1071,4067,1,143,1,1;2;3
10498,1071,4068,1,0,1,1;2;3
10499,1071,4069,1,59,1,1;2;3
10500,1071,4070,1,0,1,1;2;3
10501,1071,4072,1,0,1,1;2;3
10502,1071,4073,1,4,1,1;2;3
10503,1071,4074,1,0,1,1;2;3
10504,1071,4075,1,69,1,1;2;3
10505,1071,4076,1,0,1,1;2;3
10506,1071,4077,1,175,1,1;2;3
10507,1071,4078,1,0,1,1;2;3
10508,1071,4079,1,0,1,1;2;3
10509,1071,4080,1,0,1,1;2;3
10510,1071,4081,1,166,1,1;2;3
10511,1071,4082,1,392,1,1;2;3
10512,1071,4083,1,60,1,1;2;3
10513,1071,4084,1,0,1,1;2;3
10514,1071,4085,1,5645,1,1;2;3
10515,1071,4086,1,0,1,1;2;3
10516,1071,4087,1,0,1,1;2;3
10517,1071,4088,1,0,1,1;2;3
10518,1071,4089,1,4,1,1;2;3
10519,1071,4090,1,139,1,1;2;3
10520,1071,4091,1,0,1,1;2;3
10521,1071,4092,1,5,1,1;2;3
10522,1071,4093,1,164,1,1;2;3
10523,1071,4094,1,530,1,1;2;3
10524,1071,4095,1,0,1,1;2;3
10525,1071,4096,1,0,1,1;2;3
10526,1071,4097,1,1,1,1;2;3
10527,1071,4098,1,0,1,1;2;3
10528,1071,4099,1,0,1,1;2;3
10529,1071,4100,1,0,1,1;2;3
10530,1071,4101,1,0,1,1;2;3
10531,1071,4102,1,0,1,1;2;3
10532,1071,4103,1,0,1,1;2;3
10533,1071,4104,1,0,1,1;2;3
10534,1071,4105,1,0,1,1;2;3
10535,1071,4106,1,0,1,1;2;3
10536,1071,4107,1,0,1,1;2;3
10537,1071,4108,1,6,1,1;2;3
10538,1071,4109,1,0,1,1;2;3
10539,1071,4110,1,0,1,1;2;3
10540,1071,4111,1,0,1,1;2;3
10541,1071,4112,1,1025,1,1;2;3
10542,1071,4113,1,1,1,1;2;3
10543,1071,4114,1,2124,1,1;2;3
10544,1071,4115,1,0,1,1;2;3
10545,1071,4116,1,0,1,1;2;3
10546,1071,4117,1,1667,1,1;2;3
10547,1071,4118,1,4,1,1;2;3
10548,1071,4119,1,0,1,1;2;3
10549,1071,4120,1,1,1,1;2;3
10550,1071,4121,1,68,1,1;2;3
10551,1071,4122,1,0,1,1;2;3
10552,1071,4123,1,0,1,1;2;3
10553,1071,4124,1,0,1,1;2;3
10554,1071,4125,1,0,1,1;2;3
10555,1071,4126,1,417,1,1;2;3
10556,1071,4127,1,0,1,1;2;3
10557,1071,4128,1,6,1,1;2;3
10558,1071,4129,1,0,1,1;2;3
10559,1071,4130,1,0,1,1;2;3
10560,1071,4131,1,3,1,1;2;3
10561,1071,4132,1,5883,1,1;2;3
10562,1071,4133,1,24,1,1;2;3
10563,1071,4134,1,1743,1,1;2;3
10564,1071,4135,1,0,1,1;2;3
10565,1071,4136,1,5,1,1;2;3
10566,1071,4137,1,3917,1,1;2;3
10567,1071,4138,1,0,1,1;2;3
10568,1071,4139,1,0,1,1;2;3
10569,1071,4140,1,0,1,1;2;3
10570,1071,4141,1,0,1,1;2;3
10571,1071,4142,1,267,1,1;2;3
10572,1071,4143,1,7,1,1;2;3
10573,1071,4144,1,65,1,1;2;3
10574,1071,4145,1,1,1,1;2;3
10575,1071,4146,1,0,1,1;2;3
10576,1071,4147,1,0,1,1;2;3
10577,1071,4148,1,17,1,1;2;3
10578,1071,4149,1,0,1,1;2;3
10579,1071,4150,1,0,1,1;2;3
10580,1072,4001,1,0,1,1;2;3
10581,1072,4002,1,15,1,1;2;3
10582,1072,4003,1,0,1,1;2;3
10583,1072,4004,1,0,1,1;2;3
10584,1072,4005,1,0,1,1;2;3
10585,1072,4006,1,0,1,1;2;3
10586,1072,4007,1,0,1,1;2;3
10587,1072,4008,1,127,1,1;2;3
10588,1072,4009,1,1,1,1;2;3
10589,1072,4010,1,0,1,1;2;3
10590,1072,4011,1,0,1,1;2;3
10591,1072,4012,1,0,1,1;2;3
10592,1072,4013,1,7315,1,1;2;3
10593,1072,4014,1,708,1,1;2;3
10594,1072,4015,1,0,1,1;2;3
10595,1072,4016,1,0,1,1;2;3
10596,1072,4017,1,0,1,1;2;3
10597,1072,4018,1,418,1,1;2;3
10598,1072,4019,1,29,1,1;2;3
10599,1072,4020,1,3,1,1;2;3
10600,1072,4021,1,0,1,1;2;3
10601,1072,4022,1,0,1,1;2;3
10602,1072,4023,1,0,1,1;2;3
10603,1072,4024,1,0,1,1;2;3
10604,1072,4025,1,195,1,1;2;3
10605,1072,4026,1,0,1,1;2;3
10606,1072,4027,1,0,1,1;2;3
10607,1072,4028,1,0,1,1;2;3
10608,1072,4029,1,0,1,1;2;3
10609,1072,4030,1,51,1,1;2;3
10610,1072,4031,1,38,1,1;2;3
10611,1072,4032,1,5616,1,1;2;3
10612,1072,4033,1,1114,1,1;2;3
10613,1072,4034,1,0,1,1;2;3
10614,1072,4035,1,0,1,1;2;3
10615,1072,4036,1,35,1,1;2;3
10616,1072,4037,1,251,1,1;2;3
10617,1072,4038,1,12,1,1;2;3
10618,1072,4039,1,0,1,1;2;3
10619,1072,4040,1,308,1,1;2;3
10620,1072,4041,1,147,1,1;2;3
10621,1072,4042,1,168,1,1;2;3
10622,1072,4043,1,51,1,1;2;3
10623,1072,4044,1,0,1,1;2;3
10624,1072,4045,1,0,1,1;2;3
10625,1072,4046,1,0,1,1;2;3
10626,1072,4047,1,0,1,1;2;3
10627,1072,4048,1,267,1,1;2;3
10628,1072,4049,1,0,1,1;2;3
10629,1072,4050,1,0,1,1;2;3
10630,1072,4051,1,0,1,1;2;3
10631,1072,4052,1,0,1,1;2;3
10632,1072,4053,1,0,1,1;2;3
10633,1072,4054,1,0,1,1;2;3
10634,1072,4055,1,6,1,1;2;3
10635,1072,4056,1,1,1,1;2;3
10636,1072,4057,1,75,1,1;2;3
10637,1072,4058,1,1,1,1;2;3
10638,1072,4059,1,10,1,1;2;3
10639,1072,4060,1,24,1,1;2;3
10640,1072,4061,1,0,1,1;2;3
10641,1072,4062,1,328,1,1;2;3
10642,1072,4063,1,34,1,1;2;3
10643,1072,4064,1,167,1,1;2;3
10644,1072,4065,1,2,1,1;2;3
10645,1072,4066,1,0,1,1;2;3
10646,1072,4067,1,625,1,1;2;3
10647,1072,4068,1,154,1,1;2;3
10648,1072,4069,1,5,1,1;2;3
10649,1072,4070,1,0,1,1;2;3
10650,1072,4071,1,822,1,1;2;3
10651,1072,4073,1,0,1,1;2;3
10652,1072,4074,1,0,1,1;2;3
10653,1072,4075,1,237,1,1;2;3
10654,1072,4076,1,0,1,1;2;3
10655,1072,4077,1,7,1,1;2;3
10656,1072,4078,1,11,1,1;2;3
10657,1072,4079,1,0,1,1;2;3
10658,1072,4080,1,0,1,1;2;3
10659,1072,4081,1,0,1,1;2;3
10660,1072,4082,1,0,1,1;2;3
10661,1072,4083,1,5432,1,1;2;3
10662,1072,4084,1,0,1,1;2;3
10663,1072,4085,1,116,1,1;2;3
10664,1072,4086,1,0,1,1;2;3
10665,1072,4087,1,352,1,1;2;3
10666,1072,4088,1,0,1,1;2;3
10667,1072,4089,1,0,1,1;2;3
10668,1072,4090,1,0,1,1;2;3
10669,1072,4091,1,1,1,1;2;3
10670,1072,4092,1,0,1,1;2;3
10671,1072,4093,1,0,1,1;2;3
10672,1072,4094,1,0,1,1;2;3
10673,1072,4095,1,0,1,1;2;3
10674,1072,4096,1,51,1,1;2;3
10675,1072,4097,1,0,1,1;2;3
10676,1072,4098,1,0,1,1;2;3
10677,1072,4099,1,0,1,1;2;3
10678,1072,4100,1,0,1,1;2;3
10679,1072,4101,1,0,1,1;2;3
10680,1072,4102,1,2180,1,1;2;3
10681,1072,4103,1,558,1,1;2;3
10682,1072,4104,1,0,1,1;2;3
10683,1072,4105,1,0,1,1;2;3
10684,1072,4106,1,0,1,1;2;3
10685,1072,4107,1,102,1,1;2;3
10686,1072,4108,1,0,1,1;2;3
10687,1072,4109,1,4,1,1;2;3
10688,1072,4110,1,0,1,1;2;3
10689,1072,4111,1,26,1,1;2;3
10690,1072,4112,1,0,1,1;2;3
10691,1072,4113,1,0,1,1;2;3
10692,1072,4114,1,0,1,1;2;3
10693,1072,4115,1,0,1,1;2;3
10694,1072,4116,1,0,1,1;2;3
10695,1072,4117,1,0,1,1;2;3
10696,1072,4118,1,1686,1,1;2;3
10697,1072,4119,1,0,1,1;2;3
10698,1072,4120,1,0,1,1;2;3
10699,1072,4121,1,0,1,1;2;3
10700,1072,4122,1,66,1,1;2;3
10701,1072,4123,1,0,1,1;2;3
10702,1072,4124,1,0,1,1;2;3
10703,1072,4125,1,0,1,1;2;3
10704,1072,4126,1,3968,1,1;2;3
10705,1072,4127,1,1,1,1;2;3
10706,1072,4128,1,12,1,1;2;3
10707,1072,4129,1,3,1,1;2;3
10708,1072,4130,1,1,1,1;2;3
10709,1072,4131,1,0,1,1;2;3
10710,1072,4132,1,0,1,1;2;3
10711,1072,4133,1,0,1,1;2;3
10712,1072,4134,1,0,1,1;2;3
10713,1072,4135,1,0,1,1;2;3
10714,1072,4136,1,1,1,1;2;3
10715,1072,4137,1,2,1,1;2;3
10716,1072,4138,1,0,1,1;2;3
10717,1072,4139,1,100,1,1;2;3
10718,1072,4140,1,0,1,1;2;3
10719,1072,4141,1,0,1,1;2;3
10720,1072,4142,1,0,1,1;2;3
10721,1072,4143,1,0,1,1;2;3
10722,1072,4144,1,0,1,1;2;3
10723,1072,4145,1,0,1,1;2;3
10724,1072,4146,1,4503,1,1;2;3
10725,1072,4147,1,17,1,1;2;3
10726,1072,4148,1,0,1,1;2;3
10727,1072,4149,1,271,1,1;2;3
10728,1072,4150,1,140,1,1;2;3
10729,1073,4001,1,316,1,1;2;3
10730,1073,4002,1,0,1,1;2;3
10731,1073,4003,1,0,1,1;2;3
10732,1073,4004,1,821,1,1;2;3
10733,1073,4005,1,0,1,1;2;3
10734,1073,4006,1,129,1,1;2;3
10735,1073,4007,1,0,1,1;2;3
10736,1073,4008,1,371,1,1;2;3
10737,1073,4009,1,51,1,1;2;3
10738,1073,4010,1,0,1,1;2;3
10739,1073,4011,1,0,1,1;2;3
10740,1073,4012,1,0,1,1;2;3
10741,1073,4013,1,509,1,1;2;3
10742,1073,4014,1,0,1,1;2;3
10743,1073,4015,1,0,1,1;2;3
10744,1073,4016,1,0,1,1;2;3
10745,1073,4017,1,0,1,1;2;3
10746,1073,4018,1,0,1,1;2;3
10747,1073,4019,1,0,1,1;2;3
10748,1073,4020,1,0,1,1;2;3
10749,1073,4021,1,3,1,1;2;3
10750,1073,4022,1,8005,1,1;2;3
10751,1073,4023,1,110,1,1;2;3
10752,1073,4024,1,0,1,1;2;3
10753,1073,4025,1,0,1,1;2;3
10754,1073,4026,1,2376,1,1;2;3
10755,1073,4027,1,0,1,1;2;3
10756,1073,4028,1,5279,1,1;2;3
10757,1073,4029,1,2352,1,1;2;3
10758,1073,4030,1,31,1,1;2;3
10759,1073,4031,1,83,1,1;2;3
10760,1073,4032,1,1312,1,1;2;3
10761,1073,4033,1,0,1,1;2;3
10762,1073,4034,1,0,1,1;2;3
10763,1073,4035,1,1,1,1;2;3
10764,1073,4036,1,1716,1,1;2;3
10765,1073,4037,1,0,1,1;2;3
10766,1073,4038,1,0,1,1;2;3
10767,1073,4039,1,0,1,1;2;3
10768,1073,4040,1,0,1,1;2;3
10769,1073,4041,1,0,1,1;2;3
10770,1073,4042,1,290,1,1;2;3
10771,1073,4043,1,0,1,1;2;3
10772,1073,4044,1,0,1,1;2;3
10773,1073,4045,1,0,1,1;2;3
10774,1073,4046,1,0,1,1;2;3
10775,1073,4047,1,0,1,1;2;3
10776,1073,4048,1,1,1,1;2;3
10777,1073,4049,1,3928,1,1;2;3
10778,1073,4050,1,0,1,1;2;3
10779,1073,4051,1,601,1,1;2;3
10780,1073,4052,1,0,1,1;2;3
10781,1073,4053,1,0,1,1;2;3
10782,1073,4054,1,0,1,1;2;3
10783,1073,4055,1,7912,1,1;2;3
10784,1073,4056,1,0,1,1;2;3
10785,1073,4057,1,77,1,1;2;3
10786,1073,4058,1,0,1,1;2;3
10787,1073,4059,1,32,1,1;2;3
10788,1073,4060,1,0,1,1;2;3
10789,1073,4061,1,1,1,1;2;3
10790,1073,4062,1,257,1,1;2;3
10791,1073,4063,1,0,1,1;2;3
10792,1073,4064,1,0,1,1;2;3
10793,1073,4065,1,5749,1,1;2;3
10794,1073,4066,1,0,1,1;2;3
10795,1073,4067,1,6213,1,1;2;3
10796,1073,4068,1,7,1,1;2;3
10797,1073,4069,1,0,1,1;2;3
10798,1073,4070,1,75,1,1;2;3
10799,1073,4071,1,0,1,1;2;3
10800,1073,4072,1,0,1,1;2;3
10801,1073,4074,1,1523,1,1;2;3
10802,1073,4075,1,0,1,1;2;3
10803,1073,4076,1,0,1,1;2;3
10804,1073,4077,1,0,1,1;2;3
10805,1073,4078,1,0,1,1;2;3
10806,1073,4079,1,2,1,1;2;3
10807,1073,4080,1,0,1,1;2;3
10808,1073,4081,1,1,1,1;2;3
10809,1073,4082,1,0,1,1;2;3
10810,1073,4083,1,0,1,1;2;3
10811,1073,4084,1,0,1,1;2;3
10812,1073,4085,1,316,1,1;2;3
10813,1073,4086,1,0,1,1;2;3
10814,1073,4087,1,0,1,1;2;3
10815,1073,4088,1,0,1,1;2;3
10816,1073,4089,1,0,1,1;2;3
10817,1073,4090,1,0,1,1;2;3
10818,1073,4091,1,2,1,1;2;3
10819,1073,4092,1,0,1,1;2;3
10820,1073,4093,1,2,1,1;2;3
10821,1073,4094,1,12,1,1;2;3
10822,1073,4095,1,175,1,1;2;3
10823,1073,4096,1,0,1,1;2;3
10824,1073,4097,1,2,1,1;2;3
10825,1073,4098,1,0,1,1;2;3
10826,1073,4099,1,2,1,1;2;3
10827,1073,4100,1,0,1,1;2;3
10828,1073,4101,1,0,1,1;2;3
10829,1073,4102,1,503,1,1;2;3
10830,1073,4103,1,0,1,1;2;3
10831,1073,4104,1,439,1,1;2;3
10832,1073,4105,1,1,1,1;2;3
10833,1073,4106,1,2609,1,1;2;3
10834,1073,4107,1,0,1,1;2;3
10835,1073,4108,1,0,1,1;2;3
10836,1073,4109,1,5,1,1;2;3
10837,1073,4110,1,0,1,1;2;3
10838,1073,4111,1,42,1,1;2;3
10839,1073,4112,1,5328,1,1;2;3
10840,1073,4113,1,0,1,1;2;3
10841,1073,4114,1,0,1,1;2;3
10842,1073,4115,1,0,1,1;2;3
10843,1073,4116,1,0,1,1;2;3
10844,1073,4117,1,18,1,1;2;3
10845,1073,4118,1,1,1,1;2;3
10846,1073,4119,1,3,1,1;2;3
10847,1073,4120,1,5,1,1;2;3
10848,1073,4121,1,0,1,1;2;3
10849,1073,4122,1,2,1,1;2;3
10850,1073,4123,1,0,1,1;2;3
10851,1073,4124,1,0,1,1;2;3
10852,1073,4125,1,0,1,1;2;3
10853,1073,4126,1,1,1,1;2;3
10854,1073,4127,1,1,1,1;2;3
10855,1073,4128,1,0,1,1;2;3
10856,1073,4129,1,2169,1,1;2;3
10857,1073,4130,1,1,1,1;2;3
10858,1073,4131,1,0,1,1;2;3
10859,1073,4132,1,0,1,1;2;3
10860,1073,4133,1,5003,1,1;2;3
10861,1073,4134,1,24,1,1;2;3
10862,1073,4135,1,7,1,1;2;3
10863,1073,4136,1,0,1,1;2;3
10864,1073,4137,1,0,1,1;2;3
10865,1073,4138,1,8,1,1;2;3
10866,1073,4139,1,0,1,1;2;3
10867,1073,4140,1,0,1,1;2;3
10868,1073,4141,1,1378,1,1;2;3
10869,1073,4142,1,0,1,1;2;3
10870,1073,4143,1,3265,1,1;2;3
10871,1073,4144,1,1,1,1;2;3
10872,1073,4145,1,0,1,1;2;3
10873,1073,4146,1,0,1,1;2;3
10874,1073,4147,1,0,1,1;2;3
10875,1073,4148,1,361,1,1;2;3
10876,1073,4149,1,0,1,1;2;3
10877,1073,4150,1,0,1,1;2;3
10878,1074,4001,1,0,1,1;2;3
10879,1074,4002,1,0,1,1;2;3
10880,1074,4003,1,367,1,1;2;3
10881,1074,4004,1,0,1,1;2;3
10882,1074,4005,1,0,1,1;2;3
10883,1074,4006,1,0,1,1;2;3
10884,1074,4007,1,0,1,1;2;3
10885,1074,4008,1,3,1,1;2;3
10886,1074,4009,1,0,1,1;2;3
10887,1074,4010,1,168,1,1;2;3
10888,1074,4011,1,183,1,1;2;3
10889,1074,4012,1,0,1,1;2;3
10890,1074,4013,1,0,1,1;2;3
10891,1074,4014,1,0,1,1;2;3
10892,1074,4015,1,2583,1,1;2;3
10893,1074,4016,1,9,1,1;2;3
10894,1074,4017,1,54,1,1;2;3
10895,1074,4018,1,0,1,1;2;3
10896,1074,4019,1,0,1,1;2;3
10897,1074,4020,1,0,1,1;2;3
10898,1074,4021,1,10,1,1;2;3
10899,1074,4022,1,13,1,1;2;3
10900,1074,4023,1,29,1,1;2;3
10901,1074,4024,1,0,1,1;2;3
10902,1074,4025,1,0,1,1;2;3
10903,1074,4026,1,22,1,1;2;3
10904,1074,4027,1,0,1,1;2;3
10905,1074,4028,1,10,1,1;2;3
10906,1074,4029,1,1373,1,1;2;3
10907,1074,4030,1,1,1,1;2;3
10908,1074,4031,1,0,1,1;2;3
10909,1074,4032,1,0,1,1;2;3
10910,1074,4033,1,0,1,1;2;3
10911,1074,4034,1,0,1,1;2;3
10912,1074,4035,1,9,1,1;2;3
10913,1074,4036,1,0,1,1;2;3
10914,1074,4037,1,0,1,1;2;3
10915,1074,4038,1,9,1,1;2;3
10916,1074,4039,1,1,1,1;2;3
10917,1074,4040,1,715,1,1;2;3
10918,1074,4041,1,521,1,1;2;3
10919,1074,4042,1,5370,1,1;2;3
10920,1074,4043,1,0,1,1;2;3
10921,1074,4044,1,0,1,1;2;3
10922,1074,4045,1,0,1,1;2;3
10923,1074,4046,1,0,1,1;2;3
10924,1074,4047,1,0,1,1;2;3
10925,1074,4048,1,0,1,1;2;3
10926,1074,4049,1,37,1,1;2;3
10927,1074,4050,1,0,1,1;2;3
10928,1074,4051,1,1,1,1;2;3
10929,1074,4052,1,0,1,1;2;3
10930,1074,4053,1,0,1,1;2;3
10931,1074,4054,1,0,1,1;2;3
10932,1074,4055,1,47,1,1;2;3
10933,1074,4056,1,0,1,1;2;3
10934,1074,4057,1,27,1,1;2;3
10935,1074,4058,1,0,1,1;2;3
10936,1074,4059,1,1895,1,1;2;3
10937,1074,4060,1,0,1,1;2;3
10938,1074,4061,1,0,1,1;2;3
10939,1074,4062,1,18,1,1;2;3
10940,1074,4063,1,0,1,1;2;3
10941,1074,4064,1,1,1,1;2;3
10942,1074,4065,1,346,1,1;2;3
10943,1074,4066,1,230,1,1;2;3
10944,1074,4067,1,0,1,1;2;3
10945,1074,4068,1,0,1,1;2;3
10946,1074,4069,1,0,1,1;2;3
10947,1074,4070,1,0,1,1;2;3
10948,1074,4071,1,0,1,1;2;3
10949,1074,4072,1,3732,1,1;2;3
10950,1074,4073,1,131,1,1;2;3
10951,1074,4075,1,0,1,1;2;3
10952,1074,4076,1,0,1,1;2;3
10953,1074,4077,1,4,1,1;2;3
10954,1074,4078,1,71,1,1;2;3
10955,1074,4079,1,0,1,1;2;3
10956,1074,4080,1,31,1,1;2;3
10957,1074,4081,1,145,1,1;2;3
10958,1074,4082,1,0,1,1;2;3
10959,1074,4083,1,4400,1,1;2;3
10960,1074,4084,1,3,1,1;2;3
10961,1074,4085,1,23,1,1;2;3
10962,1074,4086,1,263,1,1;2;3
10963,1074,4087,1,95,1,1;2;3
10964,1074,4088,1,1156,1,1;2;3
10965,1074,4089,1,0,1,1;2;3
10966,1074,4090,1,0,1,1;2;3
10967,1074,4091,1,0,1,1;2;3
10968,1074,4092,1,7121,1,1;2;3
10969,1074,4093,1,0,1,1;2;3
10970,1074,4094,1,0,1,1;2;3
10971,1074,4095,1,0,1,1;2;3
10972,1074,4096,1,2755,1,1;2;3
10973,1074,4097,1,0,1,1;2;3
10974,1074,4098,1,0,1,1;2;3
10975,1074,4099,1,7,1,1;2;3
10976,1074,4100,1,0,1,1;2;3
10977,1074,4101,1,180,1,1;2;3
10978,1074,4102,1,0,1,1;2;3
10979,1074,4103,1,134,1,1;2;3
10980,1074,4104,1,0,1,1;2;3
10981,1074,4105,1,2573,1,1;2;3
10982,1074,4106,1,0,1,1;2;3
10983,1074,4107,1,0,1,1;2;3
10984,1074,4108,1,0,1,1;2;3
10985,1074,4109,1,0,1,1;2;3
10986,1074,4110,1,7,1,1;2;3
10987,1074,4111,1,100,1,1;2;3
10988,1074,4112,1,21,1,1;2;3
10989,1074,4113,1,0,1,1;2;3
10990,1074,4114,1,158,1,1;2;3
10991,1074,4115,1,2167,1,1;2;3
10992,1074,4116,1,0,1,1;2;3
10993,1074,4117,1,27,1,1;2;3
10994,1074,4118,1,64,1,1;2;3
